,seg_name,homogeneity,home_seg,count_games,win_games,win_ratio,Archer_Queen,Archers,Arrows,Baby_Dragon,Balloon,Bandit,Barbarian_Barrel,Barbarian_Hut,Barbarians,Bats,Battle_Healer,Battle_Ram,Bomb_Tower,Bomber,Bowler,Cannon,Cannon_Cart,Clone,Dark_Prince,Dart_Goblin,Earthquake,Electro_Dragon,Electro_Giant,Electro_Spirit,Electro_Wizard,Elite_Barbarians,Elixir_Collector,Elixir_Golem,Executioner,Fire_Spirit,Fireball,Firecracker,Fisherman,Flying_Machine,Freeze,Furnace,Giant,Giant_Skeleton,Giant_Snowball,Goblin_Barrel,Goblin_Cage,Goblin_Drill,Goblin_Gang,Goblin_Giant,Goblin_Hut,Goblins,Golden_Knight,Golem,Graveyard,Guards,Heal_Spirit,Hog_Rider,Hunter,Ice_Golem,Ice_Spirit,Ice_Wizard,Inferno_Dragon,Inferno_Tower,Knight,Lava_Hound,Lightning,Lumberjack,Magic_Archer,Mega_Knight,Mega_Minion,Mighty_Miner,Miner,Mini_P_E_K_K_A,Minion_Horde,Minions,Mirror,Mortar,Mother_Witch,Musketeer,Night_Witch,P_E_K_K_A,Poison,Prince,Princess,Rage,Ram_Rider,Rascals,Rocket,Royal_Delivery,Royal_Ghost,Royal_Giant,Royal_Hogs,Royal_Recruits,Skeleton_Army,Skeleton_Barrel,Skeleton_Dragons,Skeleton_King,Skeletons,Sparky,Spear_Goblins,Super_Witch,Tesla,The_Log,Three_Musketeers,Tombstone,Tornado,Valkyrie,Wall_Breakers,Witch,Wizard,X-Bow,Zap,Zappies,home_elixr
26,027 3.2   94.3%  Goblin_Barrel Valkyrie Inferno_Tower,94.3,27,4639.0,2851.0,0.6145721060573399,0.0,0.005604656175899978,0.002586764388876913,0.0012933821944384565,0.0,0.02198749730545376,0.007760293166630739,0.0,0.0,0.005820219874973055,0.0,0.0,0.04893295968958827,0.0002155636990730761,0.0,0.025220952791549903,0.0004311273981461522,0.0,0.014227204138823023,0.9721922828195732,0.0,0.0,0.0002155636990730761,0.016813968527699934,0.0006466910972192282,0.0,0.0,0.0,0.0008622547962923044,0.004526837680534598,0.024358697995257597,0.0010778184953653806,0.0,0.0,0.0004311273981461522,0.0,0.0,0.00603578357404613,0.0,0.9928863979305885,0.0,0.0010778184953653806,0.0038801465833153696,0.0,0.0,0.0,0.0,0.0,0.0,0.0002155636990730761,0.0,0.014658331536969174,0.0036645828842422935,0.0006466910972192282,0.007760293166630739,0.0010778184953653806,0.002586764388876913,0.838542789394266,0.0,0.0,0.015520586333261479,0.0,0.0,0.008406984263849967,0.002155636990730761,0.012502694546238414,0.005604656175899978,0.029101099374865273,0.0,0.0015089458935115326,0.013580513041603794,0.005820219874973055,0.0,0.0,0.0,0.0010778184953653806,0.0032334554860961413,0.00883811166199612,0.9704677732269886,0.0,0.0002155636990730761,0.01767622332399224,0.029316663073938348,0.004311273981461522,0.0,0.0,0.0,0.0,0.9812459581806424,0.963138607458504,0.0,0.045268376805345976,0.0,0.0,0.0019400732916576848,0.0,0.0,0.9211036861392542,0.0,0.002586764388876913,0.0015089458935115326,0.9017029532226774,0.00883811166199612,0.005604656175899978,0.0,0.0,0.009484802759215347,0.0,3.2487874541927138
27,028 3.9   95.2%  Goblin_Giant Elite_Barbarians Sparky,95.2,28,4444.0,2720.0,0.6120612061206121,0.0063006300630063005,0.0,0.006975697569756975,0.004725472547254726,0.0,0.0,0.0027002700270027003,0.0,0.0,0.0056255625562556255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7873537353735374,0.0,0.0015751575157515751,0.0,0.0033753375337533752,0.0015751575157515751,0.9354185418541854,0.9705220522052205,0.0,0.0,0.0,0.0,0.0031503150315031502,0.0,0.0,0.0,0.0,0.0,0.0018001800180018,0.029027902790279028,0.0,0.0,0.0,0.0,0.0,0.9725472547254725,0.0,0.0,0.03802880288028803,0.0,0.0,0.0,0.9979747974797479,0.0,0.004725472547254726,0.0,0.0,0.0009000900090009,0.004050405040504051,0.0,0.0,0.0,0.0018001800180018,0.0,0.0,0.0,0.16741674167416742,0.004725472547254726,0.0,0.043204320432043204,0.0,0.012826282628262827,0.000225022502250225,0.0,0.0,0.0063006300630063005,0.000225022502250225,0.0,0.0,0.0,0.0,0.986948694869487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006750675067506751,0.0,0.0,0.0,0.9905490549054905,0.0,0.0,0.0,0.0029252925292529252,0.0,0.0,0.010126012601260125,0.0013501350135013501,0.0,0.0,0.0058505850585058505,0.0,0.9770477047704771,0.009450945094509451,3.850303780378038
28,029 3.6   94.9%  Elite_Barbarians Battle_Healer Electro_Dragon,94.9,29,4283.0,2500.0,0.5837030119075415,0.0030352556619192153,0.0011674060238150829,0.9399953303759048,0.0025682932523931824,0.0,0.0023348120476301658,0.008405323371468596,0.0,0.0,0.0023348120476301658,0.9957973383142658,0.0,0.0,0.03292084987158534,0.0025682932523931824,0.0,0.00046696240952603317,0.0,0.004202661685734298,0.0,0.00023348120476301658,0.998832593976185,0.00023348120476301658,0.011440579033387813,0.00023348120476301658,0.9796871351856176,0.00023348120476301658,0.9974317067476068,0.0,0.007471398552416531,0.03689003035255662,0.02171375204296054,0.0,0.0,0.00817184216670558,0.0023348120476301658,0.0011674060238150829,0.0009339248190520663,0.009806210600046696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018211533971515294,0.0,0.0,0.003268736866682232,0.1351856175577866,0.0,0.0,0.0,0.00046696240952603317,0.0,0.972215736633201,0.0,0.0,0.0,0.0009339248190520663,0.0025682932523931824,0.006537473733364464,0.0,0.0009339248190520663,0.0,0.0,0.0046696240952603316,0.0,0.0,0.0,0.0,0.02311463927153864,0.0,0.0,0.0,0.0018678496381041327,0.0,0.0,0.9943964510856876,0.0,0.0,0.0,0.007237917347653514,0.0,0.0,0.0,0.0,0.006770954938127481,0.0,0.0,0.0,0.004202661685734298,0.00023348120476301658,0.0,0.0,0.005136586504786365,0.019845902404856407,0.0,0.0,0.0,0.00817184216670558,0.0,0.0011674060238150829,0.00046696240952603317,0.0,0.7097828624795703,0.0,3.6200093392481905
29,030 4.0   95.5%  Night_Witch Elite_Barbarians Golem,95.5,30,4159.0,2386.0,0.573695599903823,0.005770617937004088,0.005530175522962251,0.9480644385669632,0.024284683818225534,0.00024044241404183698,0.012022120702091849,0.0060110603510459245,0.0,0.00024044241404183698,0.00024044241404183698,0.0,0.0,0.0,0.8396249098340948,0.0,0.0024044241404183697,0.007453714835296946,0.000721327242125511,0.01274344794421736,0.00024044241404183698,0.0,0.0009617696561673479,0.00024044241404183698,0.0024044241404183697,0.0060110603510459245,0.9874969944698245,0.022601586919932675,0.00048088482808367395,0.0,0.0,0.0923298869920654,0.00024044241404183698,0.0175522962250541,0.014666987256552055,0.0,0.005289733108920414,0.00024044241404183698,0.004808848280836739,0.0,0.0,0.0,0.0,0.007453714835296946,0.0,0.0,0.0,0.013464775186342872,0.9961529213753306,0.0,0.00024044241404183698,0.0,0.0,0.0012022120702091848,0.0,0.0009617696561673479,0.0,0.002163981726376533,0.000721327242125511,0.004327963452753066,0.00024044241404183698,0.010098581389757152,0.9160855974993989,0.0019235393123346958,0.0,0.980764606876653,0.0,0.002885308968502044,0.000721327242125511,0.00048088482808367395,0.0012022120702091848,0.02308247174801635,0.0,0.0,0.001442654484251022,0.9829285886030296,0.0,0.008896369319547967,0.000721327242125511,0.0009617696561673479,0.004327963452753066,0.0,0.0,0.002163981726376533,0.0,0.0,0.0024044241404183697,0.0,0.0,0.0009617696561673479,0.0,0.00048088482808367395,0.0,0.0,0.0,0.0,0.0,0.0,0.0038470786246693916,0.0,0.0,0.01033902380379899,0.0038470786246693916,0.0,0.0,0.0,0.0,0.9915845155085357,0.0,4.033992546285165
30,031 3.4   93.3%  Valkyrie Rocket Inferno_Tower    ,93.3,31,4032.0,2342.0,0.5808531746031746,0.000248015873015873,0.0,0.011656746031746032,0.0,0.0,0.020089285714285716,0.005704365079365079,0.0,0.0,0.00496031746031746,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.014632936507936508,0.049107142857142856,0.0,0.0,0.0,0.000248015873015873,0.0,0.009424603174603174,0.0,0.0,0.000248015873015873,0.0496031746031746,0.0,0.019097222222222224,0.0,0.0,0.0,0.006696428571428571,0.0,0.01066468253968254,0.000248015873015873,0.9967757936507936,0.000248015873015873,0.000248015873015873,0.9541170634920635,0.0,0.0,0.000744047619047619,0.02628968253968254,0.0,0.0,0.001984126984126984,0.0,0.000496031746031746,0.0,0.000992063492063492,0.7378472222222222,0.008680555555555556,0.001240079365079365,0.9464285714285714,0.017857142857142856,0.0,0.005704365079365079,0.0,0.0,0.004712301587301587,0.0,0.013392857142857142,0.0,0.002728174603174603,0.0,0.0,0.028273809523809524,0.0,0.0,0.008928571428571428,0.0,0.011904761904761904,0.004216269841269841,0.02628968253968254,0.9662698412698413,0.0,0.0,0.03447420634920635,0.9821428571428571,0.000744047619047619,0.0,0.0,0.0,0.0,0.05927579365079365,0.002976190476190476,0.0,0.008432539682539682,0.000744047619047619,0.0,0.010912698412698412,0.0,0.0,0.9905753968253969,0.005456349206349206,0.013392857142857142,0.015128968253968254,0.8896329365079365,0.0,0.001240079365079365,0.003720238095238095,0.0,0.005208333333333333,0.0,3.4305555555555554
31,032 3.7   92.9%  Sparky Minion_Horde Giant        ,92.9,32,3772.0,2242.0,0.5943796394485684,0.003711558854718982,0.005567338282078473,0.9459172852598091,0.001325556733828208,0.0010604453870625664,0.0015906680805938495,0.0,0.0,0.0005302226935312832,0.982237539766702,0.0,0.0,0.0,0.009809119830328738,0.0,0.0007953340402969247,0.0,0.0,0.04003181336161188,0.014316012725344645,0.0,0.0,0.004772004241781549,0.0005302226935312832,0.039501590668080594,0.016171792152704135,0.0,0.0,0.0010604453870625664,0.0,0.03207847295864263,0.0015906680805938495,0.0007953340402969247,0.008218451749734889,0.0,0.0,0.9658006362672322,0.0002651113467656416,0.0,0.0002651113467656416,0.0,0.0,0.024920466595970307,0.022799575821845174,0.0,0.0,0.0,0.0,0.008748674443266172,0.012460233297985153,0.0023860021208907743,0.0,0.009013785790031814,0.0,0.005567338282078473,0.0,0.0042417815482502655,0.0042417815482502655,0.0002651113467656416,0.0,0.008218451749734889,0.0010604453870625664,0.001325556733828208,0.0,0.016436903499469777,0.0,0.007953340402969246,0.9130434782608695,0.735153764581124,0.012990455991516436,0.0071580063626723225,0.0,0.01166489925768823,0.13997879109225875,0.0021208907741251328,0.0,0.003976670201484623,0.0,0.0,0.006892895015906681,0.0,0.003976670201484623,0.0002651113467656416,0.0,0.0,0.006362672322375398,0.004772004241781549,0.0,0.9188759278897137,0.0,0.0002651113467656416,0.0010604453870625664,0.0015906680805938495,0.985153764581124,0.011399787910922587,0.0,0.0,0.0,0.0,0.008218451749734889,0.0076882290562036056,0.01007423117709438,0.001325556733828208,0.005832449628844115,0.008483563096500531,0.0005302226935312832,0.9830328738069989,0.0005302226935312832,3.7260405620360553
32,033 2.8   98.9%  Valkyrie Tesla Hog_Rider         ,98.9,33,3764.0,2151.0,0.5714665249734325,0.011158342189160468,0.0,0.002922422954303932,0.0,0.0,0.0,0.0005313496280552603,0.0,0.0,0.005579171094580234,0.0,0.0,0.001328374070138151,0.0,0.00026567481402763017,0.0,0.0,0.0,0.0,0.0,0.9933581296493093,0.0,0.00026567481402763017,0.004516471838469713,0.0,0.0,0.0,0.0,0.0,0.006907545164718385,0.0,0.9883103081827843,0.0,0.0,0.0,0.0,0.0,0.0,0.004516471838469713,0.0,0.0,0.0,0.004250797024442083,0.0,0.0,0.0,0.0007970244420828905,0.0,0.0,0.0071732199787460146,0.0,0.9984059511158342,0.0,0.001328374070138151,1.0,0.0,0.0,0.01647183846971307,0.0,0.0,0.0,0.0,0.00026567481402763017,0.003188097768331562,0.0,0.0,0.00026567481402763017,0.0005313496280552603,0.0005313496280552603,0.0,0.005047821466524973,0.0,0.0,0.0,0.0,0.0007970244420828905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.0,0.00026567481402763017,0.0,0.0,0.009032943676939426,0.0010626992561105207,0.0,0.0,0.9620085015940489,0.0,0.0,0.0,0.9819341126461212,0.9920297555791711,0.0,0.0,0.00026567481402763017,0.9930924548352816,0.0,0.0,0.0,0.0,0.001328374070138151,0.0,2.760460945802338
33,034 3.7   90.2%  Rocket Prince Rascals            ,90.2,34,3699.0,2166.0,0.5855636658556367,0.0021627466882941336,0.0,0.0029737766964044337,0.0,0.0,0.018383346850500134,0.009462016761286834,0.0,0.0,0.0,0.0,0.0,0.007569613409029468,0.0,0.001892403352257367,0.008650986753176534,0.008921330089213302,0.0,0.06082725060827251,0.916463909164639,0.0,0.0,0.0,0.005136523384698567,0.0,0.003784806704514734,0.0,0.0,0.0,0.0032441200324412004,0.0,0.014868883482022168,0.0,0.0,0.0,0.002703433360367667,0.0,0.0005406866720735334,0.007839956745066235,0.9891862665585294,0.0,0.015409570154095702,0.5098675317653419,0.0,0.0,0.0,0.03108948364422817,0.0,0.0008110300081103001,0.39172749391727496,0.0,0.0005406866720735334,0.0,0.0,0.06434171397675047,0.0,0.0,0.008380643417139767,0.007028926736955934,0.0,0.0008110300081103001,0.0,0.0,0.005406866720735334,0.0,0.0002703433360367667,0.0,0.007569613409029468,0.0002703433360367667,0.0,0.005406866720735334,0.005406866720735334,0.002703433360367667,0.0,0.0,0.0,0.0,0.9259259259259259,0.9659367396593674,0.0,0.0,0.9418761827520952,0.9983779399837794,0.0,0.024330900243309004,0.0,0.0,0.0,0.002703433360367667,0.011895106785617735,0.0,0.0,0.0008110300081103001,0.0,0.0,0.0,0.0002703433360367667,0.9653960529872939,0.0,0.0,0.019464720194647202,0.011084076777507435,0.0,0.0008110300081103001,0.0029737766964044337,0.0,0.006488240064882401,0.0,3.7266490943498245
34,035 3.8   92.3%  P_E_K_K_A Electro_Wizard Poison  ,92.3,35,3558.0,2068.0,0.5812254075323215,0.005621135469364812,0.012647554806070826,0.017425519955030916,0.02782462057335582,0.008150646430578976,0.9423833614390107,0.01517706576728499,0.0,0.0,0.001405283867341203,0.0,0.9263631253513209,0.0,0.0,0.0,0.0,0.0002810567734682406,0.0,0.24620573355817876,0.008150646430578976,0.0002810567734682406,0.005621135469364812,0.0002810567734682406,0.0002810567734682406,0.9699269252388982,0.011523327712197865,0.0,0.0,0.0002810567734682406,0.0,0.0,0.002529510961214165,0.008431703204047217,0.016020236087689713,0.0,0.001405283867341203,0.0002810567734682406,0.001405283867341203,0.012928611579539067,0.0,0.0,0.002810567734682406,0.0,0.0,0.0,0.001405283867341203,0.023608768971332208,0.0,0.0,0.0,0.0,0.0022484541877459247,0.0039347948285553686,0.0,0.0019673974142776843,0.004496908375491849,0.0022484541877459247,0.0,0.0011242270938729624,0.0,0.0,0.002529510961214165,0.016863406408094434,0.0030916245081506464,0.00983698707138842,0.0,0.012085441259134345,0.0002810567734682406,0.0,0.8951658234963462,0.00927487352445194,0.0008431703204047217,0.03232152894884767,0.011242270938729624,0.0,0.9963462619449128,0.983698707138842,0.0,0.0022484541877459247,0.0,0.012366498032602586,0.0,0.0,0.0,0.7034851039910062,0.0,0.014896008993816752,0.0,0.0,0.002810567734682406,0.0030916245081506464,0.0,0.0022484541877459247,0.0016863406408094434,0.0,0.0,0.00477796514896009,0.007307476110174255,0.0,0.0,0.001405283867341203,0.0030916245081506464,0.0,0.00477796514896009,0.0002810567734682406,0.0,0.9673974142776841,0.007869589657110737,3.7977796514896007
35,036 2.9   95.6%  Mighty_Miner Rocket Goblin_Barrel,95.6,36,3491.0,1972.0,0.5648811228874248,0.0005729017473503294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011458034947006588,0.0,0.0,0.0,0.0,0.0,0.9636207390432541,0.0,0.0,0.0,0.1128616442280149,0.0,0.0,0.0,0.02234316814666285,0.0,0.0,0.0,0.0,0.0,0.9278143798338585,0.005156115726152965,0.0,0.0,0.0,0.0,0.0,0.0,0.021770266399312517,0.0014322543683758235,0.9997135491263248,0.0,0.0,0.003150959610426812,0.0,0.0,0.0,0.016614150673159554,0.0,0.0,0.04812374677742767,0.0,0.0,0.0002864508736751647,0.0,0.04411343454597536,0.0,0.0014322543683758235,0.0,0.02062446290461186,0.0,0.0008593526210254941,0.0,0.0,0.0,0.0,0.9364079060441134,0.0,0.0,0.0,0.0,0.0011458034947006588,0.0025780578630764826,0.0011458034947006588,0.0,0.0,0.0,0.0,0.003150959610426812,0.8940131767401891,0.0,0.0,0.0,0.9899742194213692,0.0048696648524778,0.0002864508736751647,0.0,0.0,0.0,0.002005156115726153,0.0,0.0,0.0,0.9398453165282155,0.0,0.0,0.0,0.03294185047264394,0.9968490403895732,0.0,0.0,0.0,0.0,0.002864508736751647,0.0002864508736751647,0.0,0.0,0.0,0.0,2.8960541392151247
36,037 3.8   95.2%  Fireball Giant Prince            ,95.2,37,3445.0,1954.0,0.5671988388969521,0.00841799709724238,0.0,0.0005805515239477503,0.006676342525399129,0.0,0.0,0.0008708272859216256,0.0,0.0,0.0040638606676342524,0.0,0.0,0.0,0.0049346879535558785,0.0,0.0,0.00029027576197387516,0.0,0.9648766328011611,0.0040638606676342524,0.0,0.13062409288824384,0.013352685050798258,0.001451378809869376,0.8496371552975327,0.011901306240928883,0.0011611030478955006,0.0,0.0,0.0,0.9741654571843251,0.0040638606676342524,0.007547169811320755,0.00029027576197387516,0.0,0.0,0.9727140783744558,0.008127721335268505,0.0,0.0008708272859216256,0.005805515239477504,0.0,0.0046444121915820025,0.0020319303338171262,0.0,0.0,0.0017416545718432512,0.0,0.0026124818577648768,0.0008708272859216256,0.0,0.0,0.0040638606676342524,0.0,0.0,0.0005805515239477503,0.00029027576197387516,0.0005805515239477503,0.0,0.0,0.0026124818577648768,0.0,0.0,0.0011611030478955006,0.9631349782293178,0.0,0.9259796806966618,0.011611030478955007,0.0,0.006966618287373005,0.0008708272859216256,0.0,0.002902757619738752,0.002902757619738752,0.00841799709724238,0.0,0.0040638606676342524,0.9814223512336719,0.0,0.0017416545718432512,0.0,0.0,0.0,0.0,0.0,0.0026124818577648768,0.0,0.0,0.0040638606676342524,0.0,0.0,0.0,0.0011611030478955006,0.0,0.0,0.0,0.0,0.07663280116110305,0.0,0.0,0.008127721335268505,0.002902757619738752,0.0,0.013352685050798258,0.0008708272859216256,0.0,0.9820029027576197,0.0005805515239477503,3.76600145137881
37,038 3.8   85.5%  Mega_Knight Prince Royal_Giant   ,85.5,38,3399.0,2014.0,0.5925272138864371,0.006472491909385114,0.00441306266548985,0.032362459546925564,0.0005884083553986466,0.0,0.024124742571344514,0.01882906737275669,0.0,0.013827596351868197,0.9311562224183584,0.0,0.0,0.00088261253309797,0.0,0.00176522506619594,0.0,0.0023536334215945864,0.0,0.029420417769932334,0.9246837305089732,0.015298617240364814,0.00441306266548985,0.00441306266548985,0.01147396293027361,0.020888496616651958,0.0,0.0,0.0,0.0002942041776993233,0.005589879376287144,0.015298617240364814,0.06384230656075317,0.026772580170638424,0.0023536334215945864,0.0,0.03353927625772286,0.0,0.04471903501029715,0.008237716975581053,0.9435127978817299,0.06531332744924978,0.00617828773168579,0.03824654310091203,0.0,0.00264783759929391,0.0,0.024418946749043838,0.0,0.0,0.023242130038246545,0.0,0.012062371285672257,0.00794351279788173,0.0,0.0,0.0,0.010002942041776994,0.009120329508679022,0.0088261253309797,0.0,0.01147396293027361,0.009120329508679022,0.00617828773168579,0.9264489555751692,0.02294792586054722,0.015592821418064137,0.0088261253309797,0.0176522506619594,0.0029420417769932335,0.025889967637540454,0.06913798175934098,0.004707266843189173,0.018240659017358045,0.019417475728155338,0.0005884083553986466,0.00088261253309797,0.00264783759929391,0.606943218593704,0.824360105913504,0.0,0.0023536334215945864,0.0,0.005884083553986467,0.008237716975581053,0.005589879376287144,0.7331568108267137,0.010297146219476317,0.0,0.9523389232127096,0.12739040894380702,0.0,0.01412180052956752,0.0011768167107972932,0.0,0.00794351279788173,0.0,0.004707266843189173,0.03589290967931744,0.0,0.0005884083553986466,0.00264783759929391,0.023242130038246545,0.006472491909385114,0.00088261253309797,0.010002942041776994,0.0,0.05001471020888497,0.00353045013239188,3.8156443071491615
38,039 3.3   98.0%  Inferno_Dragon Miner Mega_Knight ,98.0,39,3383.0,1941.0,0.5737511084835945,0.0026603606266627253,0.0,0.005616316878510198,0.0,0.0002955956251847473,0.0029559562518474726,0.0017735737511084836,0.0,0.0,0.9982264262488915,0.0,0.0,0.0,0.0,0.0,0.0,0.0002955956251847473,0.0,0.0005911912503694946,0.005025125628140704,0.0,0.0,0.0008867868755542418,0.0017735737511084836,0.0002955956251847473,0.0,0.0,0.0,0.0,0.0017735737511084836,0.0008867868755542418,0.005025125628140704,0.0,0.0002955956251847473,0.0,0.0,0.0,0.004433934377771209,0.0,0.012710611882944133,0.0,0.005025125628140704,0.9515223174697014,0.0,0.0,0.0,0.0,0.0,0.0,0.008276677505172924,0.0,0.010050251256281407,0.0017735737511084836,0.0,0.0,0.004433934377771209,0.9748743718592965,0.007685486254803429,0.0,0.0,0.0017735737511084836,0.004433934377771209,0.0,0.9946792787466745,0.0002955956251847473,0.0011823825007389892,0.967188885604493,0.022465267514040793,0.0,0.0,0.002069169376293231,0.0,0.0,0.0,0.002069169376293231,0.0008867868755542418,0.0,0.0,0.0,0.0,0.0,0.0005911912503694946,0.0017735737511084836,0.0,0.006798699379249187,0.0,0.012415016257759386,0.0,0.0035471475022169673,0.9544782737215489,0.0,0.0002955956251847473,0.0011823825007389892,0.0002955956251847473,1.0,0.0,0.0,0.0017735737511084836,0.0,0.0,0.0,0.0,0.0029559562518474726,0.0073898906296186815,0.0,0.0,0.9979308306237068,0.0023647650014779783,3.260198049068874
39,040 3.9   90.2%  Elite_Barbarians Three_Musketeers Elixir_Collector,90.2,40,3330.0,1964.0,0.5897897897897898,0.0,0.0,0.05195195195195195,0.0,0.0,0.04834834834834835,0.47297297297297297,0.0,0.005705705705705706,0.008108108108108109,0.002102102102102102,0.01021021021021021,0.0,0.0,0.0,0.0,0.0036036036036036037,0.0,0.011111111111111112,0.0012012012012012011,0.005105105105105105,0.0,0.003903903903903904,0.012012012012012012,0.0006006006006006006,0.978978978978979,0.9837837837837838,0.0,0.0,0.005405405405405406,0.01021021021021021,0.0,0.0003003003003003003,0.0,0.0,0.0012012012012012011,0.0003003003003003003,0.007207207207207207,0.006006006006006006,0.0,0.014114114114114115,0.0,0.0,0.0,0.0009009009009009009,0.0,0.9801801801801802,0.0,0.0,0.005105105105105105,0.9456456456456457,0.0012012012012012011,0.01021021021021021,0.02702702702702703,0.0009009009009009009,0.0,0.0,0.0,0.0,0.0,0.005105105105105105,0.003903903903903904,0.0,0.0,0.003903903903903904,0.0,0.003303303303303303,0.005405405405405406,0.017717717717717716,0.004804804804804805,0.9906906906906907,0.0,0.006006006006006006,0.004804804804804805,0.0,0.0,0.0012012012012012011,0.0,0.0,0.0006006006006006006,0.0,0.002102102102102102,0.0,0.0,0.8693693693693694,0.0,0.0003003003003003003,0.0006006006006006006,0.0,0.0,0.0,0.0,0.009309309309309309,0.0003003003003003003,0.0,0.0,0.0,0.0,0.9942942942942943,0.0,0.0,0.0,0.0,0.0,0.003903903903903904,0.0,0.4507507507507508,0.006006006006006006,3.8954204204204204
40,041 4.0   93.4%  Electro_Wizard Fireball P_E_K_K_A,93.4,41,3316.0,1984.0,0.5983112183353438,0.019903498190591073,0.00030156815440289503,0.015379975874547648,0.015078407720144753,0.0036188178528347406,0.9218938480096501,0.0,0.0,0.0,0.020506634499396863,0.0006031363088057901,0.9529553679131484,0.0033172496984318458,0.0,0.0,0.0,0.00030156815440289503,0.0,0.9140530759951749,0.0009047044632086852,0.0012062726176115801,0.0006031363088057901,0.0,0.00030156815440289503,0.9647165259348612,0.010253317249698432,0.0,0.0,0.007237635705669481,0.0,0.9834137515078407,0.020205066344993968,0.0066344993968636915,0.0012062726176115801,0.0,0.0,0.0,0.0033172496984318458,0.0036188178528347406,0.0,0.0,0.009047044632086852,0.0183956574185766,0.0,0.0,0.0,0.010856453558504222,0.0,0.0,0.006031363088057901,0.0,0.008443908323281062,0.0,0.0012062726176115801,0.0,0.00030156815440289503,0.0,0.0,0.0027141133896260556,0.0,0.00030156815440289503,0.0021109770808202654,0.7783474065138721,0.0,0.008443908323281062,0.0036188178528347406,0.015379975874547648,0.0183956574185766,0.0,0.11761158021712907,0.006936067551266586,0.0,0.018697225572979495,0.0030156815440289505,0.0,0.991254523522316,0.0,0.00030156815440289503,0.0,0.00030156815440289503,0.0,0.0,0.005428226779252111,0.0,0.03437876960193004,0.0,0.00030156815440289503,0.0,0.005729794933655006,0.0021109770808202654,0.0,0.0,0.0,0.0,0.0,0.0,0.014776839565741858,0.0006031363088057901,0.005729794933655006,0.0,0.024728588661037394,0.02744270205066345,0.0,0.0,0.01718938480096502,0.0,0.968335343787696,0.0,3.9837907117008444
41,042 3.4   95.2%  Rocket Hog_Rider Executioner     ,95.2,42,3273.0,1795.0,0.5484265200122213,0.0030553009471432934,0.0,0.00030553009471432935,0.0,0.0,0.0,0.0,0.0,0.0,0.01435991445157348,0.0,0.0,0.0006110601894286587,0.0,0.0,0.022303696914146045,0.00030553009471432935,0.0,0.00030553009471432935,0.00030553009471432935,0.02322028719828903,0.007943782462572564,0.00030553009471432935,0.03635808127100519,0.0006110601894286587,0.0,0.0,0.0,0.9801405438435686,0.0015276504735716467,0.006110601894286587,0.0,0.00030553009471432935,0.0,0.012832263978001834,0.0,0.0,0.010388023220287198,0.0006110601894286587,0.0,0.0,0.006416131989000917,0.00030553009471432935,0.0,0.0,0.8493736633058356,0.007027192178429576,0.0,0.0,0.0947143293614421,0.0,0.9920562175374275,0.00458295142071494,0.0,0.9043690803544149,0.0015276504735716467,0.0,0.00030553009471432935,0.003360831041857623,0.0,0.025053467766575008,0.0,0.0006110601894286587,0.0,0.0,0.00030553009471432935,0.0006110601894286587,0.003360831041857623,0.0,0.012221203788573174,0.006110601894286587,0.0006110601894286587,0.0,0.010999083409715857,0.0,0.0,0.0,0.0,0.0006110601894286587,0.0,0.0,0.0,0.9511151848457073,0.0006110601894286587,0.0,0.0,0.0,0.0,0.00030553009471432935,0.0,0.0,0.0,0.017720745493431105,0.0,0.00458295142071494,0.0,0.021387106630003056,0.9764741827069966,0.0,0.012832263978001834,1.0,0.9663916895814237,0.0,0.0,0.0009165902841429881,0.0,0.0012221203788573174,0.0,3.3994424075771463
